Region,season,year,Metrics,values
South Cook Strait,Spring,2006,Maximum_Intensity,1.037400267
South Cook Strait,Spring,2006,Cumulative_Intensity,0.247563154
South Cook Strait,Spring,2007,Number_MHW_days,1.368421053
South Cook Strait,Spring,2007,Nevents,0.210526316
South Cook Strait,Spring,2007,Mean_Intensity,1.40712437
South Cook Strait,Spring,2007,Maximum_Intensity,1.745500057
South Cook Strait,Spring,2007,Cumulative_Intensity,1.949957855
South Cook Strait,Spring,2008,Number_MHW_days,0
South Cook Strait,Spring,2008,Nevents,0
South Cook Strait,Spring,2008,Mean_Intensity,0
South Cook Strait,Spring,2008,Maximum_Intensity,0
South Cook Strait,Spring,2008,Cumulative_Intensity,0
South Cook Strait,Spring,2009,Number_MHW_days,0
South Cook Strait,Spring,2009,Nevents,0
South Cook Strait,Spring,2009,Mean_Intensity,0
South Cook Strait,Spring,2009,Maximum_Intensity,0
South Cook Strait,Spring,2009,Cumulative_Intensity,0
South Cook Strait,Spring,2010,Number_MHW_days,7.263157895
South Cook Strait,Spring,2010,Nevents,0.789473684
South Cook Strait,Spring,2010,Mean_Intensity,1.637632056
South Cook Strait,Spring,2010,Maximum_Intensity,2.438542961
South Cook Strait,Spring,2010,Cumulative_Intensity,12.15354229
South Cook Strait,Spring,2011,Number_MHW_days,0
South Cook Strait,Spring,2011,Nevents,0
South Cook Strait,Spring,2011,Mean_Intensity,0
South Cook Strait,Spring,2011,Maximum_Intensity,0
South Cook Strait,Spring,2011,Cumulative_Intensity,0
South Cook Strait,Spring,2012,Number_MHW_days,0.842105263
South Cook Strait,Spring,2012,Nevents,0.157894737
South Cook Strait,Spring,2012,Mean_Intensity,1.004728887
South Cook Strait,Spring,2012,Maximum_Intensity,1.214766896
South Cook Strait,Spring,2012,Cumulative_Intensity,0.849457893
South Cook Strait,Spring,2013,Number_MHW_days,20.78947368
South Cook Strait,Spring,2013,Nevents,2.105263158
South Cook Strait,Spring,2013,Mean_Intensity,1.405668868
South Cook Strait,Spring,2013,Maximum_Intensity,2.269405358
South Cook Strait,Spring,2013,Cumulative_Intensity,30.25462638
South Cook Strait,Spring,2014,Number_MHW_days,0.789473684
South Cook Strait,Spring,2014,Nevents,0.157894737
South Cook Strait,Spring,2014,Mean_Intensity,1.28188659
South Cook Strait,Spring,2014,Maximum_Intensity,1.544399758
South Cook Strait,Spring,2014,Cumulative_Intensity,1.012015729
South Cook Strait,Spring,2015,Number_MHW_days,0
South Cook Strait,Spring,2015,Nevents,0
South Cook Strait,Spring,2015,Mean_Intensity,0
South Cook Strait,Spring,2015,Maximum_Intensity,0
South Cook Strait,Spring,2015,Cumulative_Intensity,0
South Cook Strait,Spring,2016,Number_MHW_days,1.105263158
South Cook Strait,Spring,2016,Nevents,0.105263158
South Cook Strait,Spring,2016,Mean_Intensity,1.039902773
South Cook Strait,Spring,2016,Maximum_Intensity,1.153599676
South Cook Strait,Spring,2016,Cumulative_Intensity,1.146389456
South Cook Strait,Spring,2017,Number_MHW_days,28.52631579
South Cook Strait,Spring,2017,Nevents,3.157894737
South Cook Strait,Spring,2017,Mean_Intensity,1.522826789
South Cook Strait,Spring,2017,Maximum_Intensity,3.064063278
South Cook Strait,Spring,2017,Cumulative_Intensity,42.63411565
South Cook Strait,Spring,2018,Number_MHW_days,10
South Cook Strait,Spring,2018,Nevents,1.947368421
South Cook Strait,Spring,2018,Mean_Intensity,1.151429525
South Cook Strait,Spring,2018,Maximum_Intensity,1.562661062
South Cook Strait,Spring,2018,Cumulative_Intensity,11.5237632
South Cook Strait,Spring,2019,Number_MHW_days,3.263157895
South Cook Strait,Spring,2019,Nevents,0.526315789
South Cook Strait,Spring,2019,Mean_Intensity,1.658943887
South Cook Strait,Spring,2019,Maximum_Intensity,2.03362
South Cook Strait,Spring,2019,Cumulative_Intensity,5.404715757
South Cook Strait,Spring,2020,Number_MHW_days,6.105263158
South Cook Strait,Spring,2020,Nevents,1.105263158
South Cook Strait,Spring,2020,Mean_Intensity,0.992380572
South Cook Strait,Spring,2020,Maximum_Intensity,1.142499997
South Cook Strait,Spring,2020,Cumulative_Intensity,6.476099946
South Cook Strait,Spring,2021,Number_MHW_days,45.42105263
South Cook Strait,Spring,2021,Nevents,3.842105263
South Cook Strait,Spring,2021,Mean_Intensity,1.169120084
South Cook Strait,Spring,2021,Maximum_Intensity,1.770526404
South Cook Strait,Spring,2021,Cumulative_Intensity,52.82583115
West Coast South Island,Summer,1982,Number_MHW_days,0
West Coast South Island,Summer,1982,Nevents,0
West Coast South Island,Summer,1982,Mean_Intensity,0
West Coast South Island,Summer,1982,Maximum_Intensity,0
West Coast South Island,Summer,1982,Cumulative_Intensity,0
West Coast South Island,Summer,1983,Number_MHW_days,0
West Coast South Island,Summer,1983,Nevents,0
West Coast South Island,Summer,1983,Mean_Intensity,0
West Coast South Island,Summer,1983,Maximum_Intensity,0
West Coast South Island,Summer,1983,Cumulative_Intensity,0
West Coast South Island,Summer,1984,Number_MHW_days,1.954545455
West Coast South Island,Summer,1984,Nevents,0.727272727
West Coast South Island,Summer,1984,Mean_Intensity,2.223266321
West Coast South Island,Summer,1984,Maximum_Intensity,2.421619939
West Coast South Island,Summer,1984,Cumulative_Intensity,4.27941365
West Coast South Island,Summer,1985,Number_MHW_days,16.45454545
West Coast South Island,Summer,1985,Nevents,2.090909091
West Coast South Island,Summer,1985,Mean_Intensity,2.026643011
West Coast South Island,Summer,1985,Maximum_Intensity,2.548404476
West Coast South Island,Summer,1985,Cumulative_Intensity,33.91462358
West Coast South Island,Summer,1986,Number_MHW_days,15.54545455
West Coast South Island,Summer,1986,Nevents,1.818181818
West Coast South Island,Summer,1986,Mean_Intensity,2.399699229
West Coast South Island,Summer,1986,Maximum_Intensity,3.162545302
West Coast South Island,Summer,1986,Cumulative_Intensity,36.49656324
West Coast South Island,Summer,1987,Number_MHW_days,12.54545455
West Coast South Island,Summer,1987,Nevents,1
West Coast South Island,Summer,1987,Mean_Intensity,2.397781658
West Coast South Island,Summer,1987,Maximum_Intensity,3.020872623
West Coast South Island,Summer,1987,Cumulative_Intensity,30.29989601
West Coast South Island,Summer,1988,Number_MHW_days,5.227272727
West Coast South Island,Summer,1988,Nevents,0.727272727
West Coast South Island,Summer,1988,Mean_Intensity,2.042465168
West Coast South Island,Summer,1988,Maximum_Intensity,2.260249981
West Coast South Island,Summer,1988,Cumulative_Intensity,10.57626805
West Coast South Island,Summer,1989,Number_MHW_days,35.27272727
West Coast South Island,Summer,1989,Nevents,2.454545455
West Coast South Island,Summer,1989,Mean_Intensity,2.334539501
West Coast South Island,Summer,1989,Maximum_Intensity,3.303504403
West Coast South Island,Summer,1989,Cumulative_Intensity,83.14340071
West Coast South Island,Summer,1990,Number_MHW_days,1.681818182
West Coast South Island,Summer,1990,Nevents,0.136363636
West Coast South Island,Summer,1990,Mean_Intensity,1.959162994
West Coast South Island,Summer,1990,Maximum_Intensity,2.319300076
West Coast South Island,Summer,1990,Cumulative_Intensity,3.295404504
West Coast South Island,Summer,1991,Number_MHW_days,0
West Coast South Island,Summer,1991,Nevents,0
West Coast South Island,Summer,1991,Mean_Intensity,0
West Coast South Island,Summer,1991,Maximum_Intensity,0
West Coast South Island,Summer,1991,Cumulative_Intensity,0
West Coast South Island,Summer,1992,Number_MHW_days,8.5
West Coast South Island,Summer,1992,Nevents,0.772727273
West Coast South Island,Summer,1992,Mean_Intensity,1.917322517
West Coast South Island,Summer,1992,Maximum_Intensity,2.288888271
West Coast South Island,Summer,1992,Cumulative_Intensity,16.55438194
West Coast South Island,Summer,1993,Number_MHW_days,0
West Coast South Island,Summer,1993,Nevents,0
West Coast South Island,Summer,1993,Mean_Intensity,0
West Coast South Island,Summer,1993,Maximum_Intensity,0
West Coast South Island,Summer,1993,Cumulative_Intensity,0
West Coast South Island,Summer,1994,Number_MHW_days,6.636363636
West Coast South Island,Summer,1994,Nevents,0.863636364
West Coast South Island,Summer,1994,Mean_Intensity,1.933622456
West Coast South Island,Summer,1994,Maximum_Intensity,2.281600296
West Coast South Island,Summer,1994,Cumulative_Intensity,12.83857322
West Coast South Island,Summer,1995,Number_MHW_days,3.545454545
West Coast South Island,Summer,1995,Nevents,0.545454545
West Coast South Island,Summer,1995,Mean_Intensity,1.851375744
West Coast South Island,Summer,1995,Maximum_Intensity,2.05381796
West Coast South Island,Summer,1995,Cumulative_Intensity,6.533477155
West Coast South Island,Summer,1996,Number_MHW_days,8.318181818
West Coast South Island,Summer,1996,Nevents,1.181818182
West Coast South Island,Summer,1996,Mean_Intensity,2.070892261
West Coast South Island,Summer,1996,Maximum_Intensity,2.386962552
West Coast South Island,Summer,1996,Cumulative_Intensity,17.14660488
West Coast South Island,Summer,1997,Number_MHW_days,0
West Coast South Island,Summer,1997,Nevents,0
West Coast South Island,Summer,1997,Mean_Intensity,0
West Coast South Island,Summer,1997,Maximum_Intensity,0
West Coast South Island,Summer,1997,Cumulative_Intensity,0
West Coast South Island,Summer,1998,Number_MHW_days,0.636363636
West Coast South Island,Summer,1998,Nevents,0.090909091
West Coast South Island,Summer,1998,Mean_Intensity,1.86532475
West Coast South Island,Summer,1998,Maximum_Intensity,2.107599771
West Coast South Island,Summer,1998,Cumulative_Intensity,1.192031669
West Coast South Island,Summer,1999,Number_MHW_days,19.86363636
West Coast South Island,Summer,1999,Nevents,1.045454545
West Coast South Island,Summer,1999,Mean_Intensity,2.125931569
West Coast South Island,Summer,1999,Maximum_Intensity,2.735945555
West Coast South Island,Summer,1999,Cumulative_Intensity,42.66709966
West Coast South Island,Summer,2000,Number_MHW_days,3.727272727
West Coast South Island,Summer,2000,Nevents,0.454545455
West Coast South Island,Summer,2000,Mean_Intensity,1.997993009
West Coast South Island,Summer,2000,Maximum_Intensity,2.230109695
West Coast South Island,Summer,2000,Cumulative_Intensity,7.578981725
West Coast South Island,Summer,2001,Number_MHW_days,11.36363636
West Coast South Island,Summer,2001,Nevents,1.090909091
West Coast South Island,Summer,2001,Mean_Intensity,2.005336009
West Coast South Island,Summer,2001,Maximum_Intensity,2.47817747
West Coast South Island,Summer,2001,Cumulative_Intensity,23.0805323
West Coast South Island,Summer,2002,Number_MHW_days,11
West Coast South Island,Summer,2002,Nevents,1.636363636
West Coast South Island,Summer,2002,Mean_Intensity,1.948669189
West Coast South Island,Summer,2002,Maximum_Intensity,2.295336402
West Coast South Island,Summer,2002,Cumulative_Intensity,21.65128215
West Coast South Island,Summer,2003,Number_MHW_days,0
West Coast South Island,Summer,2003,Nevents,0
West Coast South Island,Summer,2003,Mean_Intensity,0
West Coast South Island,Summer,2003,Maximum_Intensity,0
West Coast South Island,Summer,2003,Cumulative_Intensity,0
West Coast South Island,Summer,2004,Number_MHW_days,0
West Coast South Island,Summer,2004,Nevents,0
West Coast South Island,Summer,2004,Mean_Intensity,0
West Coast South Island,Summer,2004,Maximum_Intensity,0
West Coast South Island,Summer,2004,Cumulative_Intensity,0
West Coast South Island,Summer,2005,Number_MHW_days,21.40909091
West Coast South Island,Summer,2005,Nevents,1.272727273
West Coast South Island,Summer,2005,Mean_Intensity,2.059448255
West Coast South Island,Summer,2005,Maximum_Intensity,3.031645534
West Coast South Island,Summer,2005,Cumulative_Intensity,43.78909973
West Coast South Island,Summer,2006,Number_MHW_days,0
West Coast South Island,Summer,2006,Nevents,0
West Coast South Island,Summer,2006,Mean_Intensity,0
West Coast South Island,Summer,2006,Maximum_Intensity,0
West Coast South Island,Summer,2006,Cumulative_Intensity,0
West Coast South Island,Summer,2007,Number_MHW_days,0
West Coast South Island,Summer,2007,Nevents,0
West Coast South Island,Summer,2007,Mean_Intensity,0
West Coast South Island,Summer,2007,Maximum_Intensity,0
West Coast South Island,Summer,2007,Cumulative_Intensity,0
West Coast South Island,Summer,2008,Number_MHW_days,8.727272727
West Coast South Island,Summer,2008,Nevents,1.090909091
West Coast South Island,Summer,2008,Mean_Intensity,1.876287558
West Coast South Island,Summer,2008,Maximum_Intensity,2.185684851
West Coast South Island,Summer,2008,Cumulative_Intensity,16.40533603
West Coast South Island,Summer,2009,Number_MHW_days,0
West Coast South Island,Summer,2009,Nevents,0
West Coast South Island,Summer,2009,Mean_Intensity,0
West Coast South Island,Summer,2009,Maximum_Intensity,0
West Coast South Island,Summer,2009,Cumulative_Intensity,0
West Coast South Island,Summer,2010,Number_MHW_days,13.5
West Coast South Island,Summer,2010,Nevents,1.5
West Coast South Island,Summer,2010,Mean_Intensity,2.117706789
West Coast South Island,Summer,2010,Maximum_Intensity,2.688423857
West Coast South Island,Summer,2010,Cumulative_Intensity,27.7107813
West Coast South Island,Summer,2011,Number_MHW_days,11.36363636
West Coast South Island,Summer,2011,Nevents,1.272727273
West Coast South Island,Summer,2011,Mean_Intensity,2.130542891
West Coast South Island,Summer,2011,Maximum_Intensity,2.503922724
West Coast South Island,Summer,2011,Cumulative_Intensity,24.18042747
West Coast South Island,Summer,2012,Number_MHW_days,0.545454545
West Coast South Island,Summer,2012,Nevents,0.181818182
West Coast South Island,Summer,2012,Mean_Intensity,1.800519775
West Coast South Island,Summer,2012,Maximum_Intensity,1.85733285
West Coast South Island,Summer,2012,Cumulative_Intensity,0.996472693
West Coast South Island,Summer,2013,Number_MHW_days,9.636363636
West Coast South Island,Summer,2013,Nevents,0.727272727
West Coast South Island,Summer,2013,Mean_Intensity,1.91670076
West Coast South Island,Summer,2013,Maximum_Intensity,2.537828653
West Coast South Island,Summer,2013,Cumulative_Intensity,18.37543216
West Coast South Island,Summer,2014,Number_MHW_days,9.181818182
West Coast South Island,Summer,2014,Nevents,0.954545455
West Coast South Island,Summer,2014,Mean_Intensity,2.284449174
West Coast South Island,Summer,2014,Maximum_Intensity,2.927722235
West Coast South Island,Summer,2014,Cumulative_Intensity,21.47020919
West Coast South Island,Summer,2015,Number_MHW_days,19.45454545
West Coast South Island,Summer,2015,Nevents,2.454545455
West Coast South Island,Summer,2015,Mean_Intensity,2.360165361
West Coast South Island,Summer,2015,Maximum_Intensity,3.247640781
West Coast South Island,Summer,2015,Cumulative_Intensity,45.98667739
West Coast South Island,Summer,2016,Number_MHW_days,15.22727273
West Coast South Island,Summer,2016,Nevents,1.045454545
West Coast South Island,Summer,2016,Mean_Intensity,2.332266606
West Coast South Island,Summer,2016,Maximum_Intensity,3.004533299
West Coast South Island,Summer,2016,Cumulative_Intensity,35.37936798
West Coast South Island,Summer,2017,Number_MHW_days,22.5
West Coast South Island,Summer,2017,Nevents,1.045454545
West Coast South Island,Summer,2017,Mean_Intensity,3.322583681
West Coast South Island,Summer,2017,Maximum_Intensity,4.498722765
West Coast South Island,Summer,2017,Cumulative_Intensity,74.22980937
West Coast South Island,Summer,2018,Number_MHW_days,71.31818182
West Coast South Island,Summer,2018,Nevents,3
West Coast South Island,Summer,2018,Mean_Intensity,2.524748829
West Coast South Island,Summer,2018,Maximum_Intensity,4.194486412
West Coast South Island,Summer,2018,Cumulative_Intensity,179.4411629
West Coast South Island,Summer,2019,Number_MHW_days,1.090909091
West Coast South Island,Summer,2019,Nevents,0.454545455
West Coast South Island,Summer,2019,Mean_Intensity,1.85150717
West Coast South Island,Summer,2019,Maximum_Intensity,2.018587624
West Coast South Island,Summer,2019,Cumulative_Intensity,2.095022852
West Coast South Island,Summer,2020,Number_MHW_days,0
West Coast South Island,Summer,2020,Nevents,0
West Coast South Island,Summer,2020,Mean_Intensity,0
West Coast South Island,Summer,2020,Maximum_Intensity,0
West Coast South Island,Summer,2020,Cumulative_Intensity,0
West Coast South Island,Summer,2021,Number_MHW_days,23.13636364
West Coast South Island,Summer,2021,Nevents,1.090909091
West Coast South Island,Summer,2021,Mean_Intensity,2.470969185
West Coast South Island,Summer,2021,Maximum_Intensity,3.347681808
West Coast South Island,Summer,2021,Cumulative_Intensity,56.14793348
West Coast South Island,Autumn,1982,Number_MHW_days,0
West Coast South Island,Autumn,1982,Nevents,0
West Coast South Island,Autumn,1982,Mean_Intensity,0
West Coast South Island,Autumn,1982,Maximum_Intensity,0
West Coast South Island,Autumn,1982,Cumulative_Intensity,0
West Coast South Island,Autumn,1983,Number_MHW_days,0
West Coast South Island,Autumn,1983,Nevents,0
West Coast South Island,Autumn,1983,Mean_Intensity,0
West Coast South Island,Autumn,1983,Maximum_Intensity,0
West Coast South Island,Autumn,1983,Cumulative_Intensity,0
West Coast South Island,Autumn,1984,Number_MHW_days,10.18181818
West Coast South Island,Autumn,1984,Nevents,0.772727273
West Coast South Island,Autumn,1984,Mean_Intensity,1.695221407
West Coast South Island,Autumn,1984,Maximum_Intensity,1.949362514
West Coast South Island,Autumn,1984,Cumulative_Intensity,17.51257345
West Coast South Island,Autumn,1985,Number_MHW_days,8
West Coast South Island,Autumn,1985,Nevents,0.818181818
West Coast South Island,Autumn,1985,Mean_Intensity,1.522961209
West Coast South Island,Autumn,1985,Maximum_Intensity,1.758029475
West Coast South Island,Autumn,1985,Cumulative_Intensity,12.15112714
West Coast South Island,Autumn,1986,Number_MHW_days,4.136363636
West Coast South Island,Autumn,1986,Nevents,0.5
West Coast South Island,Autumn,1986,Mean_Intensity,1.714068623
West Coast South Island,Autumn,1986,Maximum_Intensity,1.918763498
West Coast South Island,Autumn,1986,Cumulative_Intensity,7.068954996
West Coast South Island,Autumn,1987,Number_MHW_days,0
West Coast South Island,Autumn,1987,Nevents,0
West Coast South Island,Autumn,1987,Mean_Intensity,0
West Coast South Island,Autumn,1987,Maximum_Intensity,0
West Coast South Island,Autumn,1987,Cumulative_Intensity,0
West Coast South Island,Autumn,1988,Number_MHW_days,0
West Coast South Island,Autumn,1988,Nevents,0
West Coast South Island,Autumn,1988,Mean_Intensity,0
West Coast South Island,Autumn,1988,Maximum_Intensity,0
West Coast South Island,Autumn,1988,Cumulative_Intensity,0
West Coast South Island,Autumn,1989,Number_MHW_days,13.31818182
West Coast South Island,Autumn,1989,Nevents,1.227272727
West Coast South Island,Autumn,1989,Mean_Intensity,1.870042193
West Coast South Island,Autumn,1989,Maximum_Intensity,2.209108838
West Coast South Island,Autumn,1989,Cumulative_Intensity,24.73300876
West Coast South Island,Autumn,1990,Number_MHW_days,0
West Coast South Island,Autumn,1990,Nevents,0
West Coast South Island,Autumn,1990,Mean_Intensity,0
