ECOREGION,season,year,Metrics,values
Bounty and Antipodes Islands,Summer,1986,Mean_Intensity,1.8027947984568888
Bounty and Antipodes Islands,Summer,1986,Maximum_Intensity,2.363633329094781
Bounty and Antipodes Islands,Summer,1986,Cumulative_Intensity,18.624033062065973
Bounty and Antipodes Islands,Summer,1987,Number_MHW_days,27.22222222222222
Bounty and Antipodes Islands,Summer,1987,Nevents,2.5555555555555554
Bounty and Antipodes Islands,Summer,1987,Mean_Intensity,1.4285234244062022
Bounty and Antipodes Islands,Summer,1987,Maximum_Intensity,2.018422264607747
Bounty and Antipodes Islands,Summer,1987,Cumulative_Intensity,40.13462223493788
Bounty and Antipodes Islands,Summer,1988,Number_MHW_days,8.11111111111111
Bounty and Antipodes Islands,Summer,1988,Nevents,1
Bounty and Antipodes Islands,Summer,1988,Mean_Intensity,2.375907248635267
Bounty and Antipodes Islands,Summer,1988,Maximum_Intensity,2.923355369059245
Bounty and Antipodes Islands,Summer,1988,Cumulative_Intensity,19.33559905480279
Bounty and Antipodes Islands,Summer,1989,Number_MHW_days,3.7777777777777777
Bounty and Antipodes Islands,Summer,1989,Nevents,0.5555555555555556
Bounty and Antipodes Islands,Summer,1989,Mean_Intensity,1.5885529193587533
Bounty and Antipodes Islands,Summer,1989,Maximum_Intensity,1.9286200762939454
Bounty and Antipodes Islands,Summer,1989,Cumulative_Intensity,5.997855818345812
Bounty and Antipodes Islands,Summer,1990,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,1990,Nevents,0
Bounty and Antipodes Islands,Summer,1990,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,1990,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,1990,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,1991,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,1991,Nevents,0
Bounty and Antipodes Islands,Summer,1991,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,1991,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,1991,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,1992,Number_MHW_days,3.111111111111111
Bounty and Antipodes Islands,Summer,1992,Nevents,0.7777777777777778
Bounty and Antipodes Islands,Summer,1992,Mean_Intensity,1.2451477769433885
Bounty and Antipodes Islands,Summer,1992,Maximum_Intensity,1.450214176722935
Bounty and Antipodes Islands,Summer,1992,Cumulative_Intensity,4.0468885921902125
Bounty and Antipodes Islands,Summer,1993,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,1993,Nevents,0
Bounty and Antipodes Islands,Summer,1993,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,1993,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,1993,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,1994,Number_MHW_days,7.666666666666667
Bounty and Antipodes Islands,Summer,1994,Nevents,0.7777777777777778
Bounty and Antipodes Islands,Summer,1994,Mean_Intensity,2.115006631050747
Bounty and Antipodes Islands,Summer,1994,Maximum_Intensity,2.6137714067731586
Bounty and Antipodes Islands,Summer,1994,Cumulative_Intensity,16.78926635301378
Bounty and Antipodes Islands,Summer,1995,Number_MHW_days,1.6666666666666667
Bounty and Antipodes Islands,Summer,1995,Nevents,0.3333333333333333
Bounty and Antipodes Islands,Summer,1995,Mean_Intensity,1.4540332951863606
Bounty and Antipodes Islands,Summer,1995,Maximum_Intensity,1.5406001144409178
Bounty and Antipodes Islands,Summer,1995,Cumulative_Intensity,2.423388825310601
Bounty and Antipodes Islands,Summer,1996,Number_MHW_days,9.88888888888889
Bounty and Antipodes Islands,Summer,1996,Nevents,1.1111111111111112
Bounty and Antipodes Islands,Summer,1996,Mean_Intensity,1.5129547868574738
Bounty and Antipodes Islands,Summer,1996,Maximum_Intensity,1.9095750953674315
Bounty and Antipodes Islands,Summer,1996,Cumulative_Intensity,14.999233354526098
Bounty and Antipodes Islands,Summer,1997,Number_MHW_days,3.2222222222222223
Bounty and Antipodes Islands,Summer,1997,Nevents,0.5555555555555556
Bounty and Antipodes Islands,Summer,1997,Mean_Intensity,1.4496053905537922
Bounty and Antipodes Islands,Summer,1997,Maximum_Intensity,1.5551201144409181
Bounty and Antipodes Islands,Summer,1997,Cumulative_Intensity,4.691422383287218
Bounty and Antipodes Islands,Summer,1998,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,1998,Nevents,0
Bounty and Antipodes Islands,Summer,1998,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,1998,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,1998,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,1999,Number_MHW_days,2.7777777777777777
Bounty and Antipodes Islands,Summer,1999,Nevents,0.5555555555555556
Bounty and Antipodes Islands,Summer,1999,Mean_Intensity,1.754796737874349
Bounty and Antipodes Islands,Summer,1999,Maximum_Intensity,2.2179
Bounty and Antipodes Islands,Summer,1999,Cumulative_Intensity,5.193433464728462
Bounty and Antipodes Islands,Summer,2000,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2000,Nevents,0
Bounty and Antipodes Islands,Summer,2000,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2000,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2000,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2001,Number_MHW_days,21.666666666666668
Bounty and Antipodes Islands,Summer,2001,Nevents,1.2222222222222223
Bounty and Antipodes Islands,Summer,2001,Mean_Intensity,1.6740949914618612
Bounty and Antipodes Islands,Summer,2001,Maximum_Intensity,2.326244338480631
Bounty and Antipodes Islands,Summer,2001,Cumulative_Intensity,36.78042202301025
Bounty and Antipodes Islands,Summer,2002,Number_MHW_days,9.666666666666666
Bounty and Antipodes Islands,Summer,2002,Nevents,1.1111111111111112
Bounty and Antipodes Islands,Summer,2002,Mean_Intensity,1.296234912519955
Bounty and Antipodes Islands,Summer,2002,Maximum_Intensity,1.391199910990397
Bounty and Antipodes Islands,Summer,2002,Cumulative_Intensity,12.695100059339735
Bounty and Antipodes Islands,Summer,2003,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2003,Nevents,0
Bounty and Antipodes Islands,Summer,2003,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2003,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2003,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2004,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2004,Nevents,0
Bounty and Antipodes Islands,Summer,2004,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2004,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2004,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2005,Number_MHW_days,14.88888888888889
Bounty and Antipodes Islands,Summer,2005,Nevents,2.111111111111111
Bounty and Antipodes Islands,Summer,2005,Mean_Intensity,1.9969050539921531
Bounty and Antipodes Islands,Summer,2005,Maximum_Intensity,3.1759777862548826
Bounty and Antipodes Islands,Summer,2005,Cumulative_Intensity,30.116599554951986
Bounty and Antipodes Islands,Summer,2006,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2006,Nevents,0
Bounty and Antipodes Islands,Summer,2006,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2006,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2006,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2007,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2007,Nevents,0
Bounty and Antipodes Islands,Summer,2007,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2007,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2007,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2008,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2008,Nevents,0
Bounty and Antipodes Islands,Summer,2008,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2008,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2008,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2009,Number_MHW_days,4.222222222222222
Bounty and Antipodes Islands,Summer,2009,Nevents,0.6666666666666666
Bounty and Antipodes Islands,Summer,2009,Mean_Intensity,1.4816133774167015
Bounty and Antipodes Islands,Summer,2009,Maximum_Intensity,1.7865502098083499
Bounty and Antipodes Islands,Summer,2009,Cumulative_Intensity,6.179033341810439
Bounty and Antipodes Islands,Summer,2010,Number_MHW_days,5.777777777777778
Bounty and Antipodes Islands,Summer,2010,Nevents,1.1111111111111112
Bounty and Antipodes Islands,Summer,2010,Mean_Intensity,1.3778769038856804
Bounty and Antipodes Islands,Summer,2010,Maximum_Intensity,1.8471142693655833
Bounty and Antipodes Islands,Summer,2010,Cumulative_Intensity,8.67088879140218
Bounty and Antipodes Islands,Summer,2011,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2011,Nevents,0
Bounty and Antipodes Islands,Summer,2011,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2011,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2011,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2012,Number_MHW_days,0.3333333333333333
Bounty and Antipodes Islands,Summer,2012,Nevents,0.1111111111111111
Bounty and Antipodes Islands,Summer,2012,Mean_Intensity,1.1889669209798182
Bounty and Antipodes Islands,Summer,2012,Maximum_Intensity,1.2885000000000009
Bounty and Antipodes Islands,Summer,2012,Cumulative_Intensity,0.3963223069932727
Bounty and Antipodes Islands,Summer,2013,Number_MHW_days,13.444444444444445
Bounty and Antipodes Islands,Summer,2013,Nevents,1.2222222222222223
Bounty and Antipodes Islands,Summer,2013,Mean_Intensity,1.6593946716675172
Bounty and Antipodes Islands,Summer,2013,Maximum_Intensity,2.6564333884345164
Bounty and Antipodes Islands,Summer,2013,Cumulative_Intensity,22.120266950649683
Bounty and Antipodes Islands,Summer,2014,Number_MHW_days,6.555555555555555
Bounty and Antipodes Islands,Summer,2014,Nevents,0.7777777777777778
Bounty and Antipodes Islands,Summer,2014,Mean_Intensity,1.1936013996387826
Bounty and Antipodes Islands,Summer,2014,Maximum_Intensity,1.4382401068115231
Bounty and Antipodes Islands,Summer,2014,Cumulative_Intensity,7.867666806538899
Bounty and Antipodes Islands,Summer,2015,Number_MHW_days,11.666666666666666
Bounty and Antipodes Islands,Summer,2015,Nevents,1
Bounty and Antipodes Islands,Summer,2015,Mean_Intensity,1.8138367467904788
Bounty and Antipodes Islands,Summer,2015,Maximum_Intensity,2.2437888295491537
Bounty and Antipodes Islands,Summer,2015,Cumulative_Intensity,21.14061116197374
Bounty and Antipodes Islands,Summer,2016,Number_MHW_days,0
Bounty and Antipodes Islands,Summer,2016,Nevents,0
Bounty and Antipodes Islands,Summer,2016,Mean_Intensity,0
Bounty and Antipodes Islands,Summer,2016,Maximum_Intensity,0
Bounty and Antipodes Islands,Summer,2016,Cumulative_Intensity,0
Bounty and Antipodes Islands,Summer,2017,Number_MHW_days,16.11111111111111
Bounty and Antipodes Islands,Summer,2017,Nevents,1
Bounty and Antipodes Islands,Summer,2017,Mean_Intensity,1.6104045044831308
Bounty and Antipodes Islands,Summer,2017,Maximum_Intensity,2.214612547683716
Bounty and Antipodes Islands,Summer,2017,Cumulative_Intensity,30.596699936421714
Bounty and Antipodes Islands,Summer,2018,Number_MHW_days,76.88888888888889
Bounty and Antipodes Islands,Summer,2018,Nevents,3.111111111111111
Bounty and Antipodes Islands,Summer,2018,Mean_Intensity,1.8110516376667316
Bounty and Antipodes Islands,Summer,2018,Maximum_Intensity,3.1787778498331707
Bounty and Antipodes Islands,Summer,2018,Cumulative_Intensity,141.59756661580403
Bounty and Antipodes Islands,Summer,2019,Number_MHW_days,35.77777777777778
Bounty and Antipodes Islands,Summer,2019,Nevents,3.3333333333333335
Bounty and Antipodes Islands,Summer,2019,Mean_Intensity,1.5143830160985334
Bounty and Antipodes Islands,Summer,2019,Maximum_Intensity,2.4327445419311524
Bounty and Antipodes Islands,Summer,2019,Cumulative_Intensity,54.663477129279244
Bounty and Antipodes Islands,Summer,2020,Number_MHW_days,16.333333333333332
Bounty and Antipodes Islands,Summer,2020,Nevents,1.7777777777777777
Bounty and Antipodes Islands,Summer,2020,Mean_Intensity,1.7376046955385007
Bounty and Antipodes Islands,Summer,2020,Maximum_Intensity,2.281871444920131
Bounty and Antipodes Islands,Summer,2020,Cumulative_Intensity,26.197221840752494
Bounty and Antipodes Islands,Summer,2021,Number_MHW_days,30.11111111111111
Bounty and Antipodes Islands,Summer,2021,Nevents,3.888888888888889
Bounty and Antipodes Islands,Summer,2021,Mean_Intensity,1.5223724708218507
Bounty and Antipodes Islands,Summer,2021,Maximum_Intensity,2.407088842264811
Bounty and Antipodes Islands,Summer,2021,Cumulative_Intensity,45.19084457583957
Bounty and Antipodes Islands,Autumn,1982,Number_MHW_days,0
Bounty and Antipodes Islands,Autumn,1982,Nevents,0
Bounty and Antipodes Islands,Autumn,1982,Mean_Intensity,0
Bounty and Antipodes Islands,Autumn,1982,Maximum_Intensity,0
Bounty and Antipodes Islands,Autumn,1982,Cumulative_Intensity,0
Bounty and Antipodes Islands,Autumn,1983,Number_MHW_days,0
Bounty and Antipodes Islands,Autumn,1983,Nevents,0
Bounty and Antipodes Islands,Autumn,1983,Mean_Intensity,0
Bounty and Antipodes Islands,Autumn,1983,Maximum_Intensity,0
Bounty and Antipodes Islands,Autumn,1983,Cumulative_Intensity,0
Bounty and Antipodes Islands,Autumn,1984,Number_MHW_days,20.77777777777778
Bounty and Antipodes Islands,Autumn,1984,Nevents,2.4444444444444446
Bounty and Antipodes Islands,Autumn,1984,Mean_Intensity,1.634702115651161
Bounty and Antipodes Islands,Autumn,1984,Maximum_Intensity,2.223766768391927
Bounty and Antipodes Islands,Autumn,1984,Cumulative_Intensity,34.20352232818604
Bounty and Antipodes Islands,Autumn,1985,Number_MHW_days,16.333333333333332
Bounty and Antipodes Islands,Autumn,1985,Nevents,1.6666666666666667
Bounty and Antipodes Islands,Autumn,1985,Mean_Intensity,1.8955584486653978
Bounty and Antipodes Islands,Autumn,1985,Maximum_Intensity,2.8504333630032006
Bounty and Antipodes Islands,Autumn,1985,Cumulative_Intensity,31.426078400844997
Bounty and Antipodes Islands,Autumn,1986,Number_MHW_days,38.77777777777778
Bounty and Antipodes Islands,Autumn,1986,Nevents,2.5555555555555554
Bounty and Antipodes Islands,Autumn,1986,Mean_Intensity,1.513361186429822
Bounty and Antipodes Islands,Autumn,1986,Maximum_Intensity,2.4749778201633026
Bounty and Antipodes Islands,Autumn,1986,Cumulative_Intensity,60.05060085618761
Bounty and Antipodes Islands,Autumn,1987,Number_MHW_days,20
Bounty and Antipodes Islands,Autumn,1987,Nevents,1.6666666666666667
Bounty and Antipodes Islands,Autumn,1987,Mean_Intensity,1.450428424484868
Bounty and Antipodes Islands,Autumn,1987,Maximum_Intensity,2.023522294277615
Bounty and Antipodes Islands,Autumn,1987,Cumulative_Intensity,31.804277875264486
Bounty and Antipodes Islands,Autumn,1988,Number_MHW_days,0
Bounty and Antipodes Islands,Autumn,1988,Nevents,0
Bounty and Antipodes Islands,Autumn,1988,Mean_Intensity,0
Bounty and Antipodes Islands,Autumn,1988,Maximum_Intensity,0
Bounty and Antipodes Islands,Autumn,1988,Cumulative_Intensity,0
Bounty and Antipodes Islands,Autumn,1989,Number_MHW_days,0
Bounty and Antipodes Islands,Autumn,1989,Nevents,0
Bounty and Antipodes Islands,Autumn,1989,Mean_Intensity,0
Bounty and Antipodes Islands,Autumn,1989,Maximum_Intensity,0
Bounty and Antipodes Islands,Autumn,1989,Cumulative_Intensity,0
Bounty and Antipodes Islands,Autumn,1990,Number_MHW_days,0
Bounty and Antipodes Islands,Autumn,1990,Nevents,0
Bounty and Antipodes Islands,Autumn,1990,Mean_Intensity,0
Bounty and Antipodes Islands,Autumn,1990,Maximum_Intensity,0
Bounty and Antipodes Islands,Autumn,1990,Cumulative_Intensity,0
Bounty and Antipodes Islands,Autumn,1991,Number_MHW_days,10.555555555555555
Bounty and Antipodes Islands,Autumn,1991,Nevents,1.4444444444444444
Bounty and Antipodes Islands,Autumn,1991,Mean_Intensity,1.4878937122668336
Bounty and Antipodes Islands,Autumn,1991,Maximum_Intensity,2.0101003147125245
Bounty and Antipodes Islands,Autumn,1991,Cumulative_Intensity,15.702122616407605
Bounty and Antipodes Islands,Autumn,1992,Number_MHW_days,0
Bounty and Antipodes Islands,Autumn,1992,Nevents,0
Bounty and Antipodes Islands,Autumn,1992,Mean_Intensity,0
Bounty and Antipodes Islands,Autumn,1992,Maximum_Intensity,0
Bounty and Antipodes Islands,Autumn,1992,Cumulative_Intensity,0
Bounty and Antipodes Islands,Autumn,1993,Number_MHW_days,0
Bounty and Antipodes Islands,Autumn,1993,Nevents,0
Bounty and Antipodes Islands,Autumn,1993,Mean_Intensity,0
Bounty and Antipodes Islands,Autumn,1993,Maximum_Intensity,0
Bounty and Antipodes Islands,Autumn,1993,Cumulative_Intensity,0
Bounty and Antipodes Islands,Autumn,1994,Number_MHW_days,11.666666666666666
Bounty and Antipodes Islands,Autumn,1994,Nevents,1.1111111111111112
Bounty and Antipodes Islands,Autumn,1994,Mean_Intensity,1.859795767623276
Bounty and Antipodes Islands,Autumn,1994,Maximum_Intensity,2.8162665585835773
Bounty and Antipodes Islands,Autumn,1994,Cumulative_Intensity,22.85564396972656
Bounty and Antipodes Islands,Autumn,1995,Number_MHW_days,3.888888888888889
Bounty and Antipodes Islands,Autumn,1995,Nevents,0.6666666666666666
Bounty and Antipodes Islands,Autumn,1995,Mean_Intensity,1.0153461858573793
Bounty and Antipodes Islands,Autumn,1995,Maximum_Intensity,1.1481497901916504
Bounty and Antipodes Islands,Autumn,1995,Cumulative_Intensity,3.9207329942491316
Bounty and Antipodes Islands,Autumn,1996,Number_MHW_days,0
